Homogeneity,Completeness,V-measure,Rand index,ARI,MI,NMI,AMI,Cluster accuracy,Date,Time,LCSS_EPS,LCSS_FLIP,CHAINING_INFLOW_HR_DIFF_THRESHOLD,CHAINING_HR_DIFF_THRESHOLD,HL_SP_START_TIME,HL_SP_END_TIME,HL_EP_START_TIME,HL_EP_END_TIME,RANDOMIZED_SIMULTANEOUS_SEARCH_ITERATIONS,SIM_THRESH_FOR_NO_MATCH_TRIPS
0.9940687742605924,0.5309064729938339,0.6921522795942718,0.9669812839162308,0.05571312493356839,3.3930679446535477,0.6921522795942718,0.2682852095560385,0.1140754369825207,2023-03-08,16:53:42,200,True,4,8,6:00,10:00,18:00,0:00,200,0.3
0.912357611098937,0.7078706784941894,0.7972101281605498,0.9761267007883221,0.5358390692845251,3.114162163058714,0.7972101281605498,0.7058186457533934,0.594296228150874,2023-03-08,16:53:42,200,True,4,8,6:00,10:00,18:00,0:00,200,0.3
0.8493181092500843,0.7255483394189538,0.7825696513194874,0.9734616876835056,0.5282686428432536,2.8989886071552293,0.7825696513194873,0.7125187785126159,0.6274149034038639,2023-03-08,16:53:42,200,True,4,8,6:00,10:00,18:00,0:00,200,0.3
0.9941505634762359,0.5736714464255563,0.7275261963568408,0.9766781044652268,0.05793328684211327,3.814410194601069,0.7275261963568409,0.2626663668014589,0.13323353293413173,2023-03-08,22:29:43,200,True,4,8,6:00,10:00,18:00,0:00,200,0.3
0.8927631153049093,0.7175445537289363,0.7956210151336638,0.981185942721299,0.4970843844776296,3.425401396419625,0.7956210151336637,0.6649118429867761,0.5583832335329342,2023-03-08,22:29:43,200,True,4,8,6:00,10:00,18:00,0:00,200,0.3
0.8152709797005468,0.7360006956814173,0.7736104742333123,0.978812038843661,0.4937376236057738,3.1280754149132495,0.7736104742333124,0.673665653071852,0.593562874251497,2023-03-08,22:29:43,200,True,4,8,6:00,10:00,18:00,0:00,200,0.3
0.9941505634762359,0.5736714464255563,0.7275261963568408,0.9766781044652268,0.05793328684211327,3.814410194601069,0.7275261963568409,0.2626663668014589,0.13323353293413173,2023-03-09,10:44:06,200,True,4,8,6:00,10:00,18:00,0:00,400,0.5
0.8949562235635371,0.7183346853830276,0.7969772763486008,0.9814348830429029,0.5017768817235995,3.433816031794696,0.796977276348601,0.6668125291121362,0.5561377245508982,2023-03-09,10:44:06,200,True,4,8,6:00,10:00,18:00,0:00,400,0.5
0.8395684495839102,0.7394843637907924,0.7863546241655126,0.979126017627666,0.5013161087053782,3.2213012503461025,0.7863546241655125,0.6826420970450344,0.5853293413173652,2023-03-09,10:44:06,200,True,4,8,6:00,10:00,18:00,0:00,400,0.5
